"","Phylum","Subphylum","Class","Subclass","Order","Superorder","Family","Genus","Species","Hash"
"558","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","Mecynocera","Mecynocera clausi","29e52d9fe219c323dd10e9de0ba04739b3a204f9"
"559","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","309dace1f4e6774d9d46e053bf6dc9b0e7a0f9c2"
"560","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Euchaetidae","Paraeuchaeta","Paraeuchaeta rubra","3625804dab4dda61f72a8da2935fb4c68504d66b"
"561","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","Mecynocera","Mecynocera clausi","3716da6268a512b51c0cbc67633e3df89556b35a"
"562","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","Mecynocera","Mecynocera clausi","4f75f6c68eae27187e8d7065f81e8d54126b6654"
"563","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","6a24f047564105ca25ac3f9ab048903b43f9b886"
"564","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","7cda397987bc78d57675272a433c36b06dcb17bd"
"565","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Clausocalanus furcatus","87555bfa0a41d663c1341a8ebdc888733442789e"
"566","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Clausocalanus furcatus","96b148a47663724560c08df0f1f9f37fbb24a227"
"567","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Clausocalanus furcatus","a3d52bb05cb59ff6bbe731a9c466e9f1eae546b1"
"568","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","ac1b7d635f1cffdc7640bba91222a5d10c1c0712"
"569","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Clausocalanus furcatus","b2903125d51ed368557089fa533b005326e22b39"
"570","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","b34139dbad6837e460de2885ab127660d0df6ece"
"571","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","b533408a2bd1d7de95964b48331f977f3d08d11d"
"572","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","d05d3f52eb7e83e10eb3f4f762b5a31d96965a97"
"573","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","fce7cdae9423828c6a9f9261579a8bcee56ff9ed"
"574","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Neocalanus","Neocalanus gracilis","602e9eeb6d5b1c2f3459d6e2ea056830189d62c1"
"575","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","6aad85ea4a71c3334e7bf12fed4edb5b43f233d7"
"576","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","a10a3facd3ae81b5971a7810dde49c6eeffb3467"
"577","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Neocalanus","Neocalanus gracilis","13503722fd14c37395737a4f80960de62dd1a733"
"578","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","699e9b3947e6ec65c72bcb6724c4da6378b602b1"
"579","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","8a4c77cfe21f3e7e0981111c5fd7be9535d6bc18"
"580","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","9445c7e7e7564c785149f8d38c240d49b63eb1fb"
"581","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Candaciidae","Candacia","Candacia bispinosa","99de773151bd6ae469af432db60aa5010d0de0ef"
"582","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Calanus","Calanus pacificus","a1852245a7cd533342d6705f214bebb2edee248f"
"583","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","a60f550abbcec40e12649597c4145412876935eb"
"584","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus","af88912083d9acdadff84b8a9fe4b080d4459577"
"585","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","b64839cd004609792ba1362a5f2628c1081f22ad"
"586","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","cba0dae7291296bbdc499c578c54b160e384cdeb"
"587","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","Acrocalanus","Acrocalanus monachus","d175c0e392394640ada8c8ac4aa5ba3f8f92dce6"
"588","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","f3704a553d3d05194f11897354ac54629bbfd64c"
"589","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","fe1ec73b314bfbc02fbf72d8f7b9b67ef971568e"
"590","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Heterorhabdidae","Heterorhabdus","","18e3da3753b768ffb3358b49c2b2727aa254a858"
"591","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","277f415b8d7c5948a729ca5ce6f7df25074485e0"
"592","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","419cd6ad8c8ab9c34eee3531200958b403b0580d"
"593","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","48a577958546b1159f598608f81a6caa78c78941"
"594","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","4cf762d4135c5ef5e0b895c35728b80bcb68890e"
"595","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Neocalanus","Neocalanus gracilis","b2e1b4e19f0fcde3d2367ddf3a5b0bbbc68fd814"
"596","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","bfc2577faa91154ba3d4632da9b9899febdce738"
"597","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","e27a36821bf9627395327b6d1c421d0560cbe615"
"598","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Metridinidae","Pleuromamma","Pleuromamma abdominalis edentata","0a82019658d8ad05f9b731e54fec76df370047cf"
"599","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Euchaetidae","Euchaeta","Euchaeta media","0f5c21c62ae3f2767c7a229c02a2870eee10daa1"
"600","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","14c9f5fcc610a1f0126bca59d109c89acd6b7042"
"601","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","165cff3a601015d924c63001a6d27e1dc72ce95b"
"602","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Euchaetidae","Paraeuchaeta","Paraeuchaeta glacialis","2e2e14122c89d7421c914dc56abca6e3f8028157"
"603","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","2f0270e2010c0d4ed01a7f2949e1d008775da35b"
"604","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","3e14dac7105fa108fc60b0e6f143d3d16c931afa"
"605","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Euchaetidae","Paraeuchaeta","Paraeuchaeta glacialis","67454b928d9ba8c2cd25968c3aed4725645ffcf8"
"606","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Pseudocalanus","Pseudocalanus minutus","6ff943d68f509652b60960800a8d8437c443cd98"
"607","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","83bbb220153064a856a0b446c89c3d0d2ea5a576"
"608","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus","8f4379880761e61588b838717d4767e33d7b2867"
"609","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","b6dd616899aa36c4d9641a8863ebb03f2f2e6b56"
"610","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Calanus","Calanus pacificus","b795654bb5a5d96b8887914b439e1967615dfe3c"
"611","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","be1f656f1737952707947e9d919c52683eb32986"
"612","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","d29a428abdba7ffc2b95abe028fe9a14ac2dcc3d"
"613","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","","","","df8617368dbb0c859382f58802f1be927359d313"
"614","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Clausocalanidae","Clausocalanus","Species","ee6e3bd7ee1dff6aa6923de8ad613bb35fbf5312"
"615","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Calanidae","Neocalanus","Neocalanus gracilis","f2fe0e52c9998b086ebdcb92c0452a3818276470"
"616","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","","","f7757c61ed78f2c3160a41a33cff0774de2db9d3"
"617","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","008cfd67d0bc86d1d45093b9460e8ad137fd5abd"
"618","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","08851e53d8f81d991f1431ba20247375d948c45b"
"619","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","0cc4230912435794baff2eae4454b7596ca6e208"
"620","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","0ddd99f969247e30f3ab11e4c4103d58bb9fc734"
"621","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","11da25e1d114d8ea95abda81d29574e86e835f15"
"622","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","15bd72db304d8c59b122582874544744b3094a2d"
"623","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","16cf07b796c7b65eae7d984f1e1df10ab81eaa42"
"624","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","1e70cef5e5f09e0e64d907238c12dc0e1d4a54c7"
"625","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","20580f986de6828462b3cd337300b6390ff1c52a"
"626","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","287a10cc8b6b53975e2b818326e4f322324db5d7"
"627","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","2c1614c4fe9d76bd93ef62c4116d9e116a85a9d4"
"628","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","2c5af83386304c4b0253504cb359f6bf3c898c16"
"629","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","3526cee34012bd1312b39d645096494582d29248"
"630","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","36aadfa5173d659ce609a147fccbb3730eeb0224"
"631","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","399fde182583e8764586c2d26fc644418a2b79a0"
"632","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","3b7660bea774cac9eefcf95d071bec2f8390d7a7"
"633","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","3b9fbbe37db8fc9143c0017bf4d4bf63f23fface"
"634","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","3d73eb08d6e9d25905144b6341f08ad11f633762"
"635","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","4056b86a4909ebbcc014a59a7522d08ddce0ae43"
"636","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","4559868c419f4d52aeb868b24256da0ca919121c"
"637","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","46e957c7ad8a17e092513da3eda9020a3dd979ee"
"638","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","48b55739fcee81696785eb988a3ad96d7d0e82fc"
"639","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","5072ad0ed065d4b3df41e20c01de0b8e07140695"
"640","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","51da9c055e06c1481422a72a2d775e992f7164d4"
"641","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","56ae1fd71f937fa20e0c3a146e03680a8fe19f08"
"642","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","5aaff82c28ed490a00f6285676b465aa9ad84580"
"643","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","5c0c5d4675b2080339bfa6bf832006d3d056ea31"
"644","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","5df70900a0d048cfcfcb8b1da614df7e77da3f5a"
"645","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","5edd5173bbe6f0709bd754dc18df3a2a8d3f2a81"
"646","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","6003c37814225e3fe88e3debb93779dc38dd9d11"
"647","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Metridinidae","Metridia","Metridia lucens","62314675f0a40ec90d34b9f8206c6667bf48a8ef"
"648","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","67e421b366dda04b7c10a8ef132511c688e493c5"
"649","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","696b37ee34a334efc38f51bc1cc17fa282ad6ccb"
"650","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","7850fcdb3ad9d82b0a3c400be734b3034211c322"
"651","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","8a071058b6df3535895bc88ecec3e97e8e3ef592"
"652","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","8a7df70cc97fb8c569dac101c8c5e31247949a77"
"653","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Metridinidae","Pleuromamma","Pleuromamma borealis","8dfa7b327459d3205f8fd9454ae085b4ca135037"
"654","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","8ea591dfa408961fcd7a4eba98bf04a0df7789f6"
"655","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","9c3715991fcb4c063439db442e6eede7d96e1ca4"
"656","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","9eced6ba08a62bdbce851f25db44163db2e40600"
"657","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","9f79a4296ad1de5c80c9debcd524baa18ab2717f"
"658","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","a169f7a0525710e4e6073f6dd6167ad17664d437"
"659","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","a19658b8cf0ea2f425bd30f6be627e6df1faafda"
"660","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","abfae657dfb2662d3f1a93e03d522087c3445de0"
"661","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Heterorhabdidae","Heterorhabdus","Heterorhabdus papilliger","af61c4937e739056a0c2b354f2550596cfa39aa0"
"662","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","b07cf6268177d5c24b36a6f51799e1064fbfbf23"
"663","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","b2936a41a697d63d6cca20de5918f681e9180527"
"664","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","b460e069adbdd65731dda4f8e946113316851557"
"665","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","b5d5971ece7180c3340b7f2ad9822c9ac83fe3ea"
"666","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","bea3744bfc7951a0d65e219c4a2b7f6ece35b181"
"667","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","c7094046543e39df332421c129ea527e46a49b5f"
"668","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","d67a0ba57c92b661f8a424b1d6977b95e6c0f731"
"669","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Paracalanidae","Paracalanus","Paracalanus aculeatus","d7e42c6546e9548afad211e041d38a99aa260f52"
"670","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","dab09f310319888827057a26be04870cc6b99908"
"671","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","db4cf82478207341648125aaf2d91110ae7f8dbe"
"672","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","dd96699b12af7a5d095c2995e205f76f57a6e3af"
"673","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","df0c6396d96d2f62b75e41f44ff4302f718095de"
"674","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","e3e0b6b43683803481d42d543efbd2e585e0b74e"
"675","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","e91e9d89cecd4390a395b4f3bd8ff81ce0e8cc83"
"676","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","ee68c039e583b19d6277ad916a5630b19d776695"
"677","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","f038b9586963d257265b5dcad644fe99b7bb45bb"
"678","Arthropoda","Crustacea","Hexanauplia","Copepoda","Calanoida","Gymnoplea","Eucalanidae","Eucalanus","Eucalanus californicus","f2c47e80ff960dfdc3da155d3ffa521e8c299918"
