"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr"
"199","0.5-1","ct1_t2_h29","Doliolida",0.00193815991346837,1.93815991346837,5.77466972808624,5774.66972808623,1.6001600160016,278,80,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,0.661739024753985,0.0031013659981492,8.66123634381281,9.24039560449843,0.00033563130096285,0.518022003843701
"200","0.5-1","ct1_t2_h29","Eucalanidae",0.0368725290176808,36.8725290176808,5.77466972808624,5774.66972808623,2.08909779866876,278,104.444444444444,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,3.60746680272472,0.0770303192021868,8.66123634381281,12.0638498169841,0.00638521867983966,3.72728905719595
"201","0.5-1","ct1_t2_h29","Eumalacostraca",0.445431627064636,445.431627064636,5.77466972808624,5774.66972808623,1.11122223333444,278,55.5555555555556,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,6.09904376053004,0.49497352742456,8.66123634381281,6.4169413920128,0.0771354290442261,5.58748463046889
"202","0.5-1","ct1_t2_h29","Harpacticoida",0.00421983434408222,4.21983434408222,5.77466972808624,5774.66972808623,2.7002700270027,278,135,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,1.43979587232061,0.0113946921982418,8.66123634381281,15.5931675825911,0.000730749037223416,1.81698501343902
"203","0.5-1","ct1_t2_h29","Oithonidae",0.0382666553266184,38.2666553266184,5.77466972808624,5774.66972808623,3.24318146100324,278,162.142857142857,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,3.64457889887459,0.12410570712989,8.66123634381281,18.7283018055459,0.00662663963975309,4.20417439891667
"204","0.5-1","ct1_t2_h29","Ostracoda",0.119424467326731,119.424467326731,5.77466972808624,5774.66972808623,1.7001700170017,278,85,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,4.78268409894982,0.203041898645307,8.66123634381281,9.81792032977958,0.0206807441724133,4.69642175110212
"205","0.5-1","ct1_t2_h29","Poecilostomatoida",0.258969607291864,258.969607291864,5.77466972808624,5774.66972808623,1.82668869296568,278,91.3253012048193,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,5.55671070845046,0.473056853461811,8.66123634381281,10.5485238979063,0.0448457867698156,5.54219686413131
"206","0.5-1","ct1_t3_h30","Calanoida",1.64578852832169,1645.78852832169,2.59691614437804,2596.91614437804,48.7209259372039,279.09,67.9876160990712,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,7.40597489687249,80.1843409966608,7.86207992172212,126.524159135372,0.633747274391046,8.10851854188086
"207","0.5-1","ct1_t3_h30","Chaetognatha",0,0,2.59691614437804,2596.91614437804,42.9968827260024,279.09,60,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-Inf,0,7.86207992172212,111.659298909085,0,-7.78873529419261
"208","0.5-1","ct1_t3_h30","Copepoda<Maxillopoda",0.789073992594479,789.073992594479,2.59691614437804,2596.91614437804,49.1725867489783,279.09,68.6178861788618,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,6.67086009666992,38.8008093522147,7.86207992172212,127.697084389252,0.30385039359192,7.382631534509
"209","0.5-1","ct1_t3_h30","Doliolida",0.00269978844983797,2.69978844983797,2.59691614437804,2596.91614437804,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,0.993173418028749,0.154776649816932,7.86207992172212,148.879065212113,0.00103961325654763,1.85848260773941
"210","0.5-1","ct1_t3_h30","Eucalanidae",0.0226711115628319,22.6711115628319,2.59691614437804,2596.91614437804,36.854470908002,279.09,51.4285714285714,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.12109149564346,0.835531821544458,7.86207992172212,95.7079704935013,0.00873001294705327,3.54451529428669
"211","0.5-1","ct1_t3_h30","Harpacticoida",0.00327480410376163,3.27480410376162,2.59691614437804,2596.91614437804,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,1.18625805165288,0.187741824000093,7.86207992172212,148.879065212113,0.0012610357522907,2.05155589743963
"212","0.5-1","ct1_t3_h30","Oithonidae",0.0156204128812355,15.6204128812355,2.59691614437804,2596.91614437804,53.2342357560029,279.09,74.2857142857143,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,2.74857857691978,0.831540741925795,7.86207992172212,138.244846268391,0.0060149854723078,3.53972721313153
"213","0.5-1","ct1_t3_h30","Ostracoda",0.0664043778427381,66.4043778427381,2.59691614437804,2596.91614437804,50.9592684160028,279.09,71.1111111111111,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,4.19576298567555,3.38391851448576,7.86207992172212,132.336946855212,0.0255704744207834,4.94322748773752
"214","0.5-1","ct1_t3_h30","Polychaeta",0.0225910811963066,22.5910811963066,2.59691614437804,2596.91614437804,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.11755519105687,0.647564045900795,7.86207992172212,74.4395326060566,0.00869919548431055,3.2896680354345
"215","0.5-1","ct1_t3_h30","Salpida",0.0287920474251624,28.7920474251624,2.59691614437804,2596.91614437804,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.36009921793995,1.65062438210828,7.86207992172212,148.879065212113,0.0110870146837406,4.22534985880393
"216","0.5-1","ct1_t4_h31","Amphipoda",0,0,4.97084107596424,4970.84107596424,36.8239271341023,327.6294556,66.67,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-Inf,0,8.5113443353491,183.04588957651,0,-7.05977690919285
"217","0.5-1","ct1_t4_h31","Calanoida",2.88028240459639,2880.28240459639,4.97084107596424,4970.84107596424,34.1818441235489,327.6294556,61.8864886251236,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,7.96564362547423,98.4533641857143,8.5113443353491,169.912514821544,0.579435624792667,9.04273163336524
"218","0.5-1","ct1_t4_h31","Copepoda<Maxillopoda",1.52228465181208,1522.28465181208,4.97084107596424,4970.84107596424,33.7156296883338,327.6294556,61.0424038461538,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,7.32796754577834,51.3247856007302,8.5113443353491,167.595036956769,0.306242872895868,8.39132253622398
"219","0.5-1","ct1_t4_h31","Doliolida",0.00194698298393734,1.94698298393734,4.97084107596424,4970.84107596424,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,0.666280986720307,0.0860303699197189,8.5113443353491,219.644085287547,0.000391680794896398,2.00020988057789
"220","0.5-1","ct1_t4_h31","Eucalanidae",0.00797388378381997,7.97388378381997,4.97084107596424,4970.84107596424,32.2202458282264,327.6294556,58.335,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,2.07617167446369,0.256920495720388,8.5113443353491,160.161721440613,0.00160413170768555,3.09419888044595
"221","0.5-1","ct1_t4_h31","Eumalacostraca",0.225092079282745,225.092079282745,4.97084107596424,4970.84107596424,38.2033745319937,327.6294556,69.1675,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,5.4165095597447,8.59927700902391,8.5113443353491,189.90290336408,0.0452824936148419,6.6048278496725
"222","0.5-1","ct1_t4_h31","Harpacticoida",0.00190266616518047,1.90266616518047,4.97084107596424,4970.84107596424,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,0.643256147376263,0.0840721646643195,8.5113443353491,219.644085287547,0.000382765438706243,1.97718774832653
"223","0.5-1","ct1_t4_h31","Oithonidae",0.109175625896343,109.175625896343,4.97084107596424,4970.84107596424,33.187321268436,327.6294556,60.0858974358974,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,4.69295783231917,3.62324657130452,8.5113443353491,164.968899762364,0.0219632098930391,5.74052178254544
"224","0.5-1","ct1_t4_h31","Ostracoda",0.118014702789296,118.014702789296,4.97084107596424,4970.84107596424,41.2128365420389,327.6294556,74.6161538461538,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,4.77080921661303,4.86372065561257,8.5113443353491,204.862460740167,0.0237413952660725,6.03495432382833
"225","0.5-1","ct1_t4_h31","Poecilostomatoida",0.0638136644188576,63.8136644188576,4.97084107596424,4970.84107596424,32.2565892271379,327.6294556,58.4008,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,4.15596734326254,2.05841116023751,8.5113443353491,160.342378700762,0.0128375989985717,5.17508781765432
"226","0.5-1","ct1_t4_h31","Polychaeta",0.0105293938918336,10.5293938918336,4.97084107596424,4970.84107596424,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,2.35417076435948,0.465257097272109,8.5113443353491,219.644085287547,0.00211823185069162,3.68800492021221
"227","0.5-1","ct1_t4_h31","Pteropoda",0.0298250203437605,29.8250203437605,4.97084107596424,4970.84107596424,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,3.39534765008804,1.31786335792621,8.5113443353491,219.644085287547,0.00599999474696041,4.72916790069041
"228","0.5-1","ct1_t5_h32","Amphipoda",0,0,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,-Inf,0,7.84969637022498,164.759490788727,0,-6.92987748077036
"229","0.5-1","ct1_t5_h32","Calanoida",1.59257360344057,1592.57360344057,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,7.37310660517925,102.298704985889,7.84969637022498,164.759490788727,0.620897190785012,9.2109450958458
"230","0.5-1","ct1_t5_h32","Copepoda<Maxillopoda",0.734103614844717,734.103614844717,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,6.5986501832903,47.1550256527135,7.84969637022498,164.759490788727,0.286205216021097,8.43648878827036
"231","0.5-1","ct1_t5_h32","Eumalacostraca",0.0476908714526671,47.6908714526671,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,3.864740005422,3.0634153289471,7.84969637022498,164.759490788727,0.0185932556254095,5.70258166266075
"232","0.5-1","ct1_t5_h32","Harpacticoida",0.00808502693385856,8.08502693385856,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,2.09001382436039,0.519340382964365,7.84969637022498,164.759490788727,0.00315211209064929,3.92787147228295
"233","0.5-1","ct1_t5_h32","Oithonidae",0.0111647534203869,11.1647534203869,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,2.41276179999557,0.717166110203568,7.84969637022498,164.759490788727,0.00435280606155308,4.25061413658295
"234","0.5-1","ct1_t5_h32","Ostracoda",0.0898804830041198,89.8804830041198,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,4.4984808211803,5.77345812775226,7.84969637022498,164.759490788727,0.0350417332568456,6.33632094615659
"235","0.5-1","ct1_t5_h32","Poecilostomatoida",0.0651425630771459,65.1425630771459,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,4.17657814628226,4.18442188659716,7.84969637022498,164.759490788727,0.0253971523374207,6.0144189290094
"236","0.5-1","ct1_t5_h32","Salpida",0.0163144855848382,16.3144855848382,2.56495540175831,2564.95540175831,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,2.79205339935134,1.04795831365931,7.84969637022498,164.759490788727,0.00636053382201284,4.62990133458372
"237","0.5-1","ct1_t6_h33","Amphipoda",0,0,6.50768484862421,6507.68484862421,67.3027881598415,296.719,96,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,-Inf,0,8.78073904193962,437.985334777965,0,-7.84967254949527
"238","0.5-1","ct1_t6_h33","Calanoida",3.42163366153381,3421.63366153381,6.50768484862421,6507.68484862421,58.5529635882732,296.719,83.5193408499566,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,8.1378733948155,200.346791196199,8.78073904193962,381.04423398545,0.525783553003058,8.96330278635129
"239","0.5-1","ct1_t6_h33","Copepoda<Maxillopoda",2.32939953090754,2329.39953090754,6.50768484862421,6507.68484862421,57.4484094414583,296.719,81.943816254417,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,7.75336580128944,133.820298004317,8.78073904193962,373.856143699738,0.357945964669755,8.55975083045841
"240","0.5-1","ct1_t6_h33","Doliolida",0.00219146278742134,2.19146278742134,6.50768484862421,6507.68484862421,56.0856567998679,296.719,80,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,0.784569260317929,0.122909629784995,8.78073904193962,364.987778981638,0.000336749986884297,1.56702836191356
"241","0.5-1","ct1_t6_h33","Eucalanidae",0.0133796400784688,13.3796400784687,6.50768484862421,6507.68484862421,63.0963638998514,296.719,90,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,2.59373415437331,0.8442066392401,8.78073904193962,410.611251354342,0.00205597541824683,3.4939067797158
"242","0.5-1","ct1_t6_h33","Eumalacostraca",0.135625015127471,135.625015127471,6.50768484862421,6507.68484862421,50.7341503802138,296.719,72.3666666666667,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,4.90989383583368,6.8808199127959,8.78073904193962,330.16186173714,0.0208407472522496,5.59199218700525
