Hash,Phylum,Class,Order,Family,Genus,Species
13503722fd14c37395737a4f80960de62dd1a733,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
20a963228bf9d1f9abbd04332bb1a806ec23e91e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c1e32db39466e4d2698d9d37631a05d16e2086b6,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
d65ca2cb862a3ee8ea25b63decdb2c2ae7aa5110,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
1371a05ed7190a1e866393395f1f590c5cc01ef7,Chordata,Actinopteri,NA,NA,NA,NA
c9843477ca4e03d63506980db408cd25c06effbe,,,,,,
ce18b0b94dab6d174fe316b2bf2335b1e9d6419f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
8cee8e7f3c128fa8eb8d19fea275e7a3e9c31960,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
8f5af88ca55516cf66629b3e1588b5fc806a7efe,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1795327b3cc057c6d8b5feb0bed5fa0398c6a94f,,,,,,
3b7660bea774cac9eefcf95d071bec2f8390d7a7,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
399abe2aba71b7f05c276982e26afef10c98fa08,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
ad93a0642d094658a9b7d6d92fa2408d332424dc,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
aba3e69a36d5998210e370c359aa4587aed06523,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
fe1ec73b314bfbc02fbf72d8f7b9b67ef971568e,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e9e074ce3b3c63e9cdfe4bc8d00312f8c4de325d,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
3534d7ff6c0a0e7f9ccce74e11b0169a122e6de2,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
71a990ba10031ad5497795f194362aa44a29dc8b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
6cbf780398d3b5f628e2963a59953a4e5c377529,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
ac088b7d6a577c9d0972a10b1659e9ed66a6d195,Mollusca,Gastropoda,NA,NA,NA,NA
8443d826d7b007cb9540010e592610d5b716e007,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
02847e16890ae04cae8c89e31174e41e4254c716,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b80a125715dc8b3fa8d990cb273c2fa124127f87,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
ef0e2351d911c23cb9ecb5befa861aead5198efd,Chordata,Actinopteri,Scombriformes,Tetragonuridae,Tetragonurus,Tetragonurus cuvieri
b7bdaf404951a48d9643a14cbe07186b767fecc4,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8fd3e861fc6d88fa1a12b398a2ac39b4ca8dd442,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
9647331c0b29ed23e7dc56b733fa84cb9ec82180,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5d7d2e90d3d77306661a9c2732e169bc572bea49,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
15d57795f665118fe84c589183f30e967af99423,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
ed88a8e4f89470ab31c42d51fb86d781fc1d3ef1,,,,,,
72df0fa00ea9a5f7f2478f9aed5e579b2aa57220,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,NA,NA
5d66417b5b7c43aba2fc9bff53096b15353ceda8,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
725b82c641a0c709c2a030d4926341b8e34155cc,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia bipinnata
a38726b72f602e197f982e3d7ec998150a135004,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3035175f9bf1f4c36285cd4568318b9f39c72a94,,,,,,
93130e1f30a461ddc2dccecdcd11b3381c242001,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
83ee5fca2fc967e45a2ef117fb440cd515924ac5,,,,,,
dcb85ee0166a05dbc2f34cec6c8632d7ced8b3f3,,,,,,
0aa71d40aa0334ecc871b823e308854f38365c4f,Cnidaria,Hydrozoa,NA,NA,NA,NA
a10a3facd3ae81b5971a7810dde49c6eeffb3467,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5abed67974734697cf324d9120f1d00b714dde5e,NA,NA,NA,NA,NA,NA
230c4202501539cb55edaaf30e6e7b271d095d27,,,,,,
b7d3d8e64c8d74d3d8b8405c106b4d75b5422445,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
25227be978107c3c84579bdb6aa68fbf0be4b579,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
8815d7eaa2a7f3b197a1d30b038b487e4e68e8e3,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
15bd72db304d8c59b122582874544744b3094a2d,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4bcae5546703ab4ffc63a9171a494f13bb231550,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
1491f4b1c2ee1f7e7da61e612def75fcc3bb4607,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
2ad1393a5a4075f77b93321d57e0c0727ac2cade,Arthropoda,Insecta,Lepidoptera,NA,NA,NA
d80ce95af50584f9be3de8e28b6e1e1ce686fabf,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon sieburthii
008cfd67d0bc86d1d45093b9460e8ad137fd5abd,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
763212b079a2ca5e2e7f3b4695bbb8d4f8b123ab,,,,,,
1d702db868e4e65b1a3b3c1fa8989616f926b4e2,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
59e51e05e8a629ade2a14b036bc692e2671125c0,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e5a7ea65dc37f413100bcd12e9d5e6d77f567471,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
51f618a2212eacd683bb7b4c80132e0bd38b58cf,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
24f8efc99e68df6b2f6d8fa673ca62e4eb06ec57,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
79945e3b03896c55e4bffaf684e998959fab4cd9,NA,NA,NA,NA,NA,NA
abfae657dfb2662d3f1a93e03d522087c3445de0,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b81a3ddbee2b56e530525c642ed9240df58fa8ee,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5fe0d9b2016e54e38346cb324075fae532b872d5,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,Argyropelecus lychnus
d6ed410514f89308aab0972285470b9d0730b6de,,,,,,
b3489be8ce4cb94842919f4ba0896ae72ea94116,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
7e3aaa40fa409238c68d3d99d0c76dd99c83fa8e,,,,,,
e3e0b6b43683803481d42d543efbd2e585e0b74e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
53fc1aa7161a77389ab34e0ea652378097651cd9,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
092805999f063ac2ff11f3c75affb3da4e6b8578,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a1502dde6b4202d336f36b917cb0e0f71e578bee,Arthropoda,NA,NA,NA,NA,NA
881be48d74201d75ab0715093d425662803cfa42,,,,,,
1bda6993448f238e0d80554c16583a82adf04bcd,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
68042875e3812ac0b72b844ab1e192f5f65cb7ce,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
0d630bf1e4606c23f7e853e29fb8eaea372ecdba,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
400f599406f49445cff5fdbfa94c51fb02697f0d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
807df2b08a9c5f36fd1177c457d568035697768b,Mollusca,Gastropoda,Nudibranchia,Glaucidae,Hermissenda,Hermissenda opalescens
f89ed069b74127616b1b75806033fb6381fd4148,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,Evadne nordmanni
bc5774b716f26f0565792a3b646944444a5f468b,,,,,,
efe71a0ae12f280372080cd9f414e32e797e47dc,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia campanella
08aba8adcabf8153dbb260a8c1e09d9e6383bb87,,,,,,
b6414f11128fc4d3a33cf34d8fea1a4a5a80b0a2,,,,,,
b460e069adbdd65731dda4f8e946113316851557,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5ee4d9e93dc0d083dba69d1849dafe3bfbc38a2c,,,,,,
4355ecab84fa7b61958c23fb68678ff789268d97,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2c6702a71d49faf560e2124adb5ad3f5f84993b7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
143a1a368743bfb4333b13e49b0a228c3fcd5b05,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1302c40a3cba803fa64cc5939b562a7a5700bbbc,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
0797c8bb6934369716d7859344512781fe4301f1,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
e230ffbc392e33122d3c4acd2156966410aa9ca0,,,,,,
2eb738c3487b2d23e10e53d29610b8d1c1e4fecb,,,,,,
73bd7d5ad6cda9482d2f2531e0f296172e268d8b,,,,,,
67e421b366dda04b7c10a8ef132511c688e493c5,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0c783107f67ae95d552b932ca65431797bf7ec30,Mollusca,Gastropoda,NA,NA,NA,NA
d7b4321b1b2434988d8429cfed7aae8d3c00dba4,,,,,,
491d5af81c9ec50e80c3959fa238b1188f2af798,,,,,,
9cbf8e5c3aa03a735b18c0fcf15eb7fc56a3ff29,Annelida,Polychaeta,Spionida,Spionidae,Laonice,Laonice sp. DZMB-HH-57472.78
2ec2eab7d994894cff411bfe442d3503257729ee,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
20078076a01ab063d9353bf1e0b2591a8f4ff452,,,,,,
6ef3ab35e9450c1de140e40ec899d920c9e83618,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta lyra
d22e337064037201b6f2c0244bb74e2ad1ffcb5f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f7d99e62bf7a84c1f0bdd1119236f9d3a39a32cf,Mollusca,Cephalopoda,Teuthida,Octopoteuthidae,Octopoteuthis,Octopoteuthis deletron
475c1ee91e50701d7ca59481bf6b638e1c167847,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus lividus
aaa1907ba3728258b8dd6e8e96946f186b121454,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
038d2e2522540ef695517184eec13a715852b745,,,,,,
4b58afc6bcc204e0f2486fb5763888eb5d72500c,Cnidaria,Hydrozoa,NA,NA,NA,NA
212f6b8cc6e210e2539d4e34dcccad8ec71ab8e7,,,,,,
d25ee407a06ea4c40dfb7c3aebb71b2522ad9c55,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
6d9a24d3e80732e276f96ba552ddbe28c70f82ff,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
e855cb395083958ca954050b16adcbb52c8a1198,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Euchaeta,Euchaeta media
2a5c9f6ed3ea407f4c6c79e24630f67170b7458b,,,,,,
8b11a90f5d7b33d0fdd877ea1993a198365f2dff,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d77c91204733ed864e423622b109bcecf13d6d60,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8d4e82bd7c97dd6d624c3385ac07b0c9bd824200,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
55d611b89d5c9ec1f3eec0fa92c6a00bc98c5ca9,Arthropoda,Hexanauplia,Harpacticoida,Peltidiidae,Goniopsyllus,Goniopsyllus rostratus
97180b18dfcb09a40bc9d150838e02291cd67004,Arthropoda,Hexanauplia,NA,NA,NA,NA
83bf36097a21fc5682e6cff8d93e844e85a42ee1,Arthropoda,Insecta,Diptera,Phoridae,Megaselia,Megaselia sp. BOLD-2016
614ef1696b244618df89ab0b54be0c70d7b00e11,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c97cc4e27bdd4203fbc410aa23e5e30db9adfd73,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
b54f54efa1521499c08730d488740a337df4b531,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
0c48620c953a8c482951346384b1b1c659247a7e,NA,NA,NA,NA,NA,NA
cac36e78b2d8027037842ac07e44f161cec7d8d5,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
5e873abf3f1a4af8a602ac1f5d4e9d0d6332838c,,,,,,
4559868c419f4d52aeb868b24256da0ca919121c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0babdb643cd7714dca69e500ee4d067b4434734a,Arthropoda,Insecta,NA,NA,NA,NA
ca11cb5657ec52398b2fb4bc6f1fd8ad5136e813,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,NA,NA
3035740a81c64866ad26ac5c9d408783b655d5f6,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus tonsus
c2f5a61d7246bc85d7ab884114b5ec3dc9d1047a,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
62680b3b492e00dadfb5df31c97234d09c08bd2c,Platyhelminthes,NA,Polycladida,NA,NA,NA
ae877822502c88e1d2d0c165d5f177648b0a77db,Arthropoda,NA,NA,NA,NA,NA
25e711f6c68cf710002cd14bce2a2a6b7cdc79ea,NA,NA,NA,NA,NA,NA
b37f27efc19eb7bab88efe54f37c5dab42033050,Annelida,Polychaeta,NA,Chaetopteridae,Spiochaetopterus,Spiochaetopterus sp. 1 JM-2017
89d968968c86402d054b55d23da365960ff8fbaf,,,,,,
387f4fa9b279f0d69c868c2e14dffb6da33632e9,,,,,,
f762c5cdbecee5eb5110fb92fc7a6683232a8879,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
9fc35173d79493f193a1f5ba1c2fe373adea01b8,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
485ae292e3e11214123a4b9e63e34e76b4344af7,Arthropoda,Hexanauplia,Harpacticoida,Peltidiidae,Goniopsyllus,Goniopsyllus rostratus
3233a5be9d288612c5da05c92d62a9b5d960076c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
adf2ca22feb9be6a21a7177df7b2be3a17fb1f07,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus styliremis
5a9142d9af52aefd5bef156867a224c9a0a62600,,,,,,
e8de935e0fc249e99a62b57e9642ff98ff669242,Arthropoda,Insecta,Diptera,Phoridae,Megaselia,Megaselia sp. BOLD-2016
391b2e30e6b1d7ea9182f5f8519c8239b02592b5,Echinodermata,Ophiuroidea,Ophiurida,Ophiocomidae,Ophiopteris,Ophiopteris papillosa
67bd7ef7d9f4ac917d287a5406b77a17ad9a897e,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
a6f920f0f2d787d29f1f7e478a9fc963d4a61704,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1049c8f07d97359963a404f1fdb5f06f4cf96e74,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b1ecd5c3fa17991cd4264d1bc394407a22353ef8,,,,,,
f6a8463a14aaaa8ec7ec06854ed9b85c68cc4186,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
06f3a41f79add6f9789f6135a84ee74dd71040f1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
956b7613ec811604eb7581640fac8d9154aa413f,,,,,,
0eff59f5455a58f0a93e72b8caffb081d38c1191,Arthropoda,Hexanauplia,NA,NA,NA,NA
0f91b603c991325a762aead17a651b680c9fa1ab,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
d968adb6fc50d3ea16042188f84f0ce897d3c9fb,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
7ea8f118da047ab191d16df8d42e61a62b91a537,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3b4ada1bf0a5f33636d3a04f1421d977779a686f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
9c3e35c0c48322e0147bf48e2960e168f015d96b,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1026cf43c26db5a37c9e08e9c0a88b7f9bde4ca3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bfa11c2b9102e43601495cebdd9c63c9ad9d5932,,,,,,
4301aa709a5c37e940a5da9c6fd2901d1212a08f,,,,,,
74a8946132f6f90782cd9b154b8a5103ad07b308,,,,,,
40e30a5954a7642eedd6b710b8d3e5e4e3f0408d,NA,NA,NA,NA,NA,NA
cb32dcbca01b90aa4d7a76fa3433467a58fc458d,,,,,,
b6bb63e6b82548022f3aab52c5128ff21ecaf9e9,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
8b92f741fb2034544d6df9a651477c8ee1da3eba,NA,NA,NA,NA,NA,NA
b8084207a31d43bd40df37abef6c922e9d039977,,,,,,
b64839cd004609792ba1362a5f2628c1081f22ad,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8c3242e23c5a01ce08f57d485a5fcd68d4077105,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
64885004d5299fc18037822ba3f75da33efb492c,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
06727370589ab8a32ded79c049391a33a3b3d2ab,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
6de23a3e0de72804a8113068fa23409d3cc52f3d,,,,,,
bd13ded976b949b0a1b197c3e67ad3f5de816119,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f0b0db6984fd20e3d9fcd6e499995705e8deaa22,,,,,,
260bb4330a36f5b608a849418eedc92e5d2a9f64,,,,,,
5be319511d82b779e9f0ae32d633c31ae3a75a09,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,Corolla spectabilis
66030e5324d5f9c9bbb28c85a62e1d8b8e8549a8,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
d48fe49b6161a1b29edefe6183a88d18d72d20a3,Annelida,NA,NA,NA,NA,NA
57b775b38f2d8c9476d6c881dfe197f89dfef2a4,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a8cc5e9ec195df95b2693c0109fed6291621491c,NA,NA,NA,NA,NA,NA
8d24b925d0ac4cf12d3a677817013a0bd6f02d4e,Mollusca,Gastropoda,NA,NA,NA,NA
aad3f1aba309eed5e171b34f5077d66cf470f6a4,,,,,,
01ff6dedcf9317a7d3435b75319b72b0d7427f3a,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,Agalma elegans
bd840b6cd19c2dd499049db43a1d61ed33141840,,,,,,
abee267f0c5666d03319538005bd8b714f15e1ac,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
a4c413792dec25d89453419452294297f02a81aa,,,,,,
b80083d758df486b163e38804a7bb581e7bc732a,,,,,,
898600c88e80513ad605afc43ecc0dab6238e554,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0df4987d911537b6aeed5fd6bcf3618023fcf349,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
44ad0d6317bde4c8762d1bf9fc8268bc0e9f5bd5,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
28a76bfffb72aecd69b7760f2cf5fbb89bd2cc98,Arthropoda,Hexanauplia,NA,NA,NA,NA
d1a5813a6d9caf6e290386a3b9e9b605ccd67bfe,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c5b01390b1e8ada15aebcf953c700241b226a2bf,Cnidaria,Hydrozoa,NA,NA,NA,NA
c5fc3ea67bba0bade6ed111fe477c11bc3191b15,NA,NA,NA,NA,NA,NA
e9aaf19935b9c3391423a80ddfb7c7df79278863,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,Corolla spectabilis
1fe5a46564f64b2ae782819cf5d474b30ff6604f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
9e4a0a507e7d39594f4a64ca2eaa4d4b3a1da8a6,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,Agalma elegans
23f0bc9737e8f27bb71ae8a965978f4bf4ea9422,,,,,,
b042601afb98bd685fe1b4d8318922cb508e95c4,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia gibboides
c26eb4319e0b626b7f00098a2ac313582d78e893,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
538d27d39abe9d9592f516ded1e94eb26651ae45,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
f35e52dc8f2d89f5aa4b9d3441a7ae804fd3c83c,,,,,,
ee6e3bd7ee1dff6aa6923de8ad613bb35fbf5312,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
3b9fbbe37db8fc9143c0017bf4d4bf63f23fface,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4ef649fade2a9f0f578d7b4095690e69f854fb73,Mollusca,Gastropoda,NA,NA,NA,NA
c1b8be075700d2f9622b10b17215dd1ad8f60403,,,,,,
58cf5e03e26599053b44e77c5c9a8c3d1ca21a84,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,Corolla spectabilis
4d3a77d605c748f2a17102d2f0cfa768950e9531,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
f43e6d2975f8effaef0e9cacbe2a66f7c9bcacb5,,,,,,
eaa88caadb778f6b003959aaeecb570f8b9f52d4,Arthropoda,NA,NA,NA,NA,NA
67922d66e0194a7dada1063607dbbec91fcca0ed,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
c60b8fbbe5c4e8b61f66338c6bc66c1bd11451ea,Cnidaria,Hydrozoa,NA,NA,NA,NA
d1859799aa1d8d7a837d209fc2d888a554bf286c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
36732cef83c957b2d346261fa595abf53825082e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
faf15f26eda57b6b742db64d6af9bd0b7b7c78fd,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
666d1102ce6bc93ded04956f839f88f21d65261c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ac76fc6bf9aa69b1c97ade584f33d367938ebba8,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
f76b048d8838d067aa34061f6cd86c182a60282f,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a166094ea1387c31c78c02aa1b82a199d945f714,Cnidaria,Hydrozoa,NA,NA,NA,NA
76b1c07dd0366fc1d0665634e3a2b917d1fdde78,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
aa68e5bca965cb3cf17be07b021f54dcb65eee2c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
64d4081a336c3a7ce3893dfa75eb6483902ed3af,,,,,,
54212c41a53282fb6fba9b13eb4fac6bb7d8f5ba,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,NA
981af8e51df210ff4db2816ac3d212031049db75,,,,,,
3cdf5afb11e35909f8b39f5232506fa52692f0ad,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
c1118413ee4a696d4f9ebfd8373a3c152e6fbba7,Arthropoda,Insecta,Diptera,Phoridae,Megaselia,Megaselia sp. BOLD-2016
d867aae333a0d5639ea3dd6636da8bad96e8ecc6,,,,,,
503fea085a08490d721f4141c4e1d63e6a7cc147,,,,,,
5d1032fc3b2fd9dd69fe3a0d7dabc0e204bcd8db,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus halodurans
468c71de602b2fc05fc5c22acda4c6cb38b7b468,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bf704fc4d96af48bb0a416ade33b3f92f4b9eef2,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
41752b23043266e14a410adcc992cf93ae1a42ae,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
aa19746b8fa272efeed1f440d639e4f1369ce04c,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
a287dcc21326e18a72d35f8a71661a76226c3286,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
0114bd3786297350f4f50541e237d052183b2800,,,,,,
54d1921fc712a2bea4927dd37212dc53c537a473,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
d4d5239c91ef7586941eebc6f6ed305cb32f796d,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidasthenia,Lepidasthenia longicirrata
306e41f6aa47a71722c3a607214f2011cfaa91d5,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
f11faf59cf2d53476932bc3fb14001a302afbd9e,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta lyra
9d67f0e3ec2bd3178deab49794908312f08f44db,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta maxima
5fef76f386cfa6fc80759cda5a3e79e5c337d6ff,,,,,,
ebae09323090f3d0e588efb0580ad77fa9944112,,,,,,
b2bcfd3bc642bb3094d26cf1211532d6273d6db5,,,,,,
6e443acb156df51dbebb6989bcb99ca0ec7954b1,,,,,,
0a2ffa5a59b276a4a65d0fed7c8016d205965551,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
11b6f4a822296d9ac299cca0847a7f3376a6dff4,Arthropoda,Insecta,NA,NA,NA,NA
cad87cdffdb1b5ae41c39a65f7bdba109a7e7f04,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5c28a6bc502baaa36e8b3499c825700bf4f38a48,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
